category,inclination,eccentricity,period,perigee,apogee
starlink,43.001936322181734,7.82e-05,21419.873766463443,249090.72041109705,249130.67884371875
starlink,43.001936322181734,0.0001325,21420.35648136988,249080.68528713516,249148.390809718
starlink,42.99843631922541,0.0001838,21420.2510276948,249066.74013683843,249160.65888557874
starlink,43.000836321252606,0.0001561,21420.422242723867,249075.1784962391,249154.9434298718
starlink,43.00123632159047,7.81e-05,21420.424467216482,249095.12464210368,249135.03266098906
starlink,43.00263632277301,0.0001364,21420.38271634789,249079.89745054883,249149.595871838
starlink,42.99973632032348,0.0001769,21420.797799233733,249072.85001514104,249163.24451666375
starlink,43.00203632226621,0.000158,21420.381951681484,249074.37272778235,249155.1084338059
starlink,42.99933631998561,0.0001404,21419.858515579483,249074.70775954903,249146.4489523514
starlink,43.004936324715736,0.0002129,21420.100224487258,249058.1064376656,249166.8942927211
starlink,43.00003632057688,0.0001571,21420.34741662294,249074.32810182305,249154.60383463028
starlink,43.005636325307,0.0001522,21420.37956036144,249075.8355735071,249153.60755795173
starlink,43.00173632201281,0.0001452,21420.284213861338,249076.86596509904,249151.06083126986
starlink,43.0029363230264,0.0001435,21420.00090434945,249075.04782351284,249148.37337045418
starlink,42.99943632007008,7.26e-05,21420.44650362133,249096.70506809303,249133.80268855614
starlink,42.99973632032348,0.0001189,21323.65142406992,248314.70161703633,248375.2747436256
starlink,43.00283632294194,0.0001575,21420.37340132449,249074.43249496582,249154.912686832
starlink,43.00063632108367,0.0001505,21420.553238319793,249077.6507368398,249154.55446172217
starlink,43.00453632437787,0.0002083,21419.669737292603,249055.85927465136,249162.29519102658
starlink,43.0029363230264,0.0001931,21420.471709987334,249066.11852556703,249164.7900976221
starlink,43.00303632311087,0.0001638,21420.36763157526,249072.77701930894,249156.47640381966
starlink,43.00073632116815,0.0001042,21420.337628929334,249087.76583251212,249141.01044620038
starlink,43.00343632344874,0.0001512,21420.469846966524,249076.80888937676,249154.07010548076
starlink,43.00113632150601,0.0001556,21419.93577119252,249071.43855581642,249150.94679257664
starlink,43.0029363230264,0.0001248,21420.349960868618,249082.6007370429,249146.37166159827
starlink,43.00143632175941,0.000179,21420.307070250332,249068.41205164124,249159.87823960336
starlink,43.003736323702135,0.0001671,21420.28556244255,249071.2814128408,249156.66683059226
starlink,43.0047363245468,0.0001374,21420.337879182756,249079.28547489445,249149.494783702
starlink,42.9999363204924,0.0001164,21420.542213050274,249086.27542651183,249145.75443318748
starlink,43.00153632184387,0.0001452,21420.398802161104,249077.7770053811,249151.97213615643
starlink,43.00123632159047,0.0001522,21419.92805533784,249072.245873803,249150.0167653767
starlink,43.007036326489526,0.0002148,21420.276817522063,249059.02492350113,249168.78424571065
starlink,42.99933631998561,0.000213,21422.345238747508,249075.92853705183,249184.77509492543
starlink,43.0050363248002,0.0002247,21420.409410191158,249057.54965476348,249172.36819050327
starlink,43.003536323533204,0.0001501,21420.27724851162,249075.55867631943,249152.25734710452
starlink,43.00173632201281,0.0002167,21420.286424422375,249058.615863656,249169.34608821096
starlink,43.004436324293394,0.0001959,21420.466677051267,249065.36313138154,249165.46545110087
starlink,43.004336324208936,0.0001876,21420.3198331457,249066.31628700267,249162.1769779392
starlink,43.00123632159047,0.0001501,21420.109761715805,249074.22706723138,249150.92533820742
starlink,43.00223632243514,0.0001559,21420.47357300847,249075.63769392585,249155.30055759926
starlink,43.0038363237866,0.0001191,21420.54060027536,249085.5727699252,249146.43144122677
starlink,42.99933631998561,0.0001584,21419.514312936437,249067.37237221823,249148.3102867514
starlink,43.00463632446234,9.13e-05,21420.149718068864,249089.5676063631,249136.2202435938
starlink,43.001036321421545,0.0001568,21420.309475457118,249074.10309977416,249154.22544248958
starlink,43.00263632277301,0.0001827,21420.187686474284,249066.51759794532,249159.87408090505
starlink,43.002536322688535,0.0001522,21420.329009092944,249075.43366589156,249153.20552797688
starlink,42.99943632007008,0.0001185,21420.419128434994,249084.76027438376,249145.31212396294
starlink,43.00113632150601,0.000126,21421.012166542194,249087.55912024988,249151.94455371282
starlink,42.99833631914095,0.0001626,21296.41216430145,248086.63379091248,248169.39914746827
starlink,43.001936322181734,0.0001424,21420.34481676595,249078.06317071719,249150.82741913717
starlink,43.00223632243514,0.0001474,21420.508469956723,249078.0868371732,249153.4063936754
starlink,43.00313632319534,0.0002017,21420.624006082864,249065.1320476381,249168.19859562884
starlink,43.002336322519604,0.0001889,21420.414331875778,249066.73543105132,249163.26068571775
starlink,43.00303632311087,0.0001451,21420.476298025034,249078.41868873656,249152.562899765
starlink,42.998136318972016,0.0001531,21420.50888705241,249076.6338389238,249154.86602515297
starlink,43.001636321928345,0.0001751,21420.36856307673,249069.8973583538,249159.37087882217
starlink,43.001036321421545,0.0001339,21420.44555820997,249081.03581501503,249149.45690639043
starlink,53.158544901102,6.54e-05,21567.529565390687,250266.6933261748,250300.26464762626
starlink,53.159044901524325,0.0001259,21567.50984693015,250251.0088884463,250315.63620946414
starlink,53.159044901524325,0.0001271,21567.51766947451,250250.7629477431,250316.00627171088
starlink,53.161944903973854,0.000137,21567.42114954029,250247.45635591814,250317.78136548598
starlink,53.159444901862194,0.0001175,21567.57685319673,250253.69638034297,250314.01191606777
starlink,53.16034490262239,0.000127,21567.413637145895,250249.96336941465,250315.1551514668
starlink,53.15984490220006,0.0001315,21567.5646894283,250250.00662494512,250317.508667206
starlink,53.159444901862194,0.0001345,21567.51031205425,250248.80529067494,250317.84718743322
starlink,53.158544901102,0.0001295,21567.58762159645,250250.7018588866,250317.17730123783
starlink,53.16014490245346,0.0001197,21567.041575800733,250248.88555378673,250310.32938501486
starlink,53.15984490220006,8.14e-05,21567.484871204866,250262.23218649506,250304.0166175477
starlink,53.15864490118646,0.0001074,21567.42539200172,250255.0871645706,250310.21787273162
starlink,53.15784490051074,0.0001211,21567.73881726564,250254.05719389603,250316.22100618607
starlink,53.16004490236899,0.0001141,21567.46148822781,250253.65387808744,250312.22390434242
starlink,53.1588449013554,0.0001221,21567.400120486993,250251.1137835934,250313.79026597785
starlink,53.15864490118646,0.0001082,21567.518331924475,250255.61910294218,250311.16062770903
starlink,53.15844490101753,0.0001166,21567.50537892087,250253.36039557226,250313.21380772433
starlink,53.160444902706864,0.0001458,21567.490537250338,250245.7481555656,250320.59055254929
starlink,53.15984490220006,0.0001169,21567.50515340625,250253.28160825706,250313.28901676316
starlink,53.1591449016088,0.0001344,21567.505505772842,250248.79283091682,250317.7833851603
starlink,53.1591449016088,0.0001629,21567.51957225643,250241.58956358404,250325.20984760812
starlink,53.159644902031125,0.0001382,21567.488084782526,250247.67932628782,250318.62046811942
starlink,53.157544900257335,0.0001009,21567.460346564767,250257.03274591363,250308.8269215541
starlink,53.15984490220006,0.0001164,21567.51761309579,250253.50877732548,250313.25954755853
starlink,53.158544901102,0.00012,21567.584901305978,250253.1185682879,250314.71742860752
starlink,53.15774490042626,0.0001044,21567.47141083515,250256.22220282047,250309.81302329808
starlink,53.15774490042626,7.36e-05,21567.485294043978,250264.23749764735,250302.0180156531
starlink,53.15804490067966,0.0001204,21567.64194298097,250253.4683929585,250315.27269178507
starlink,53.15864490118646,0.0001187,21567.49444146748,250252.73464400283,250313.6660129608
starlink,53.16074490296026,0.0001349,21567.47954343348,250248.458553727,250317.70571368665
starlink,53.16094490312919,0.0001208,21567.433876929594,250251.7152196261,250313.72444953813
starlink,53.15934490177773,0.0001156,21567.32935210415,250252.2206936028,250311.5604603042
starlink,53.16014490245346,0.0001222,21567.284884258122,250250.17399115057,250312.90158218562
starlink,53.161944903973854,0.0002201,21567.367054779686,250225.69878711287,250338.68060261654
starlink,53.16014490245346,0.0001353,21567.305997653122,250246.9792338894,250316.43135014139
starlink,53.159444901862194,0.0001046,21567.6776875597,250257.80721054086,250311.50103778363
starlink,53.15934490177773,0.0001049,21567.388422036754,250255.43554235634,250309.28288571944
starlink,53.15924490169326,9.73e-05,21567.443094782393,250257.8198700729,250307.7660603839
starlink,53.160844903044726,0.0001103,21567.495399903673,250254.89820107815,250311.51766354803
starlink,53.16164490372046,0.0001258,21567.399937258153,250250.1626864408,250314.73845580447
starlink,53.160844903044726,0.0001161,21567.428633750784,250252.87993261372,250312.47654210043
starlink,53.160444902706864,0.0001173,21567.35950013956,250252.02352617204,250312.23599261363
starlink,53.160444902706864,0.0001272,21567.558826017597,250251.06375862393,250316.358497935
starlink,53.159444901862194,6.88e-05,21567.503095585613,250265.6106913193,250300.92728193183
starlink,53.15894490143987,0.0001157,21567.35744234671,250252.41785856773,250311.80900881632
starlink,53.16024490253793,0.0001108,21567.52361743096,250254.99371165968,250311.86988494618
starlink,53.16054490279132,0.0001076,21567.26711126541,250253.78023161864,250309.01333380627
starlink,53.15924490169326,0.0001105,21567.358795415937,250253.76322467852,250310.48511211973
starlink,53.16004490236899,0.0001262,21567.316582554955,250249.39880302484,250314.17973383615
starlink,53.16054490279132,9.17e-05,21567.723200051638,250261.47920156596,250308.55119855364
starlink,53.15984490220006,9.63e-05,21567.33226965228,250257.19737392524,250306.63007330842
starlink,53.1588449013554,0.0001074,21567.46778851863,250255.42348490108,250310.55426531148
starlink,53.159444901862194,0.0001313,21567.49583683785,250249.51178170912,250316.91101582244
starlink,53.16004490236899,0.0001054,21567.43465213098,250255.67394419218,250309.77802522975
starlink,53.16004490236899,0.0001267,21567.30113508519,250249.14793455164,250314.18549409707
starlink,53.16054490279132,0.0001171,21567.00080176982,250249.22941499818,250309.33855090695
starlink,53.15984490220006,0.0001171,21567.48175629059,250253.04467481835,250313.15470436565
starlink,53.160644902875795,0.0001461,21567.3987815071,250244.9433113756,250319.93949235327
starlink,53.161544903635985,0.000117,21567.002901776632,250249.2717394785,250309.32954782914
starlink,53.16034490262239,0.0001066,21567.327308411484,250254.51442050323,250309.23430571743
starlink,53.160444902706864,0.0001153,21567.38737904301,250252.75800088546,250311.9438778121
starlink,53.16054490279132,0.0001012,21567.792138664012,250259.5877754215,250311.53648039623
starlink,53.159044901524325,0.0001202,21567.60491589442,250253.22600393268,250314.92756719192
starlink,53.159644902031125,0.00014,21567.406787199852,250246.57244507907,250318.4373864555
starlink,53.160644902875795,0.0001134,21567.432058730206,250253.6000857426,250311.81073372957
starlink,53.159444901862194,0.0001223,21567.547536142025,250252.23184290034,250315.01127553367
starlink,53.15984490220006,7.22e-05,21567.436879073444,250264.212746664,250301.27455804741
starlink,53.16004490236899,0.0001119,21567.433975591586,250254.0002826887,250311.4409519629
starlink,53.1597449021156,0.0001319,21567.496837558127,250249.36572323035,250317.0729528917
starlink,53.16074490296026,0.0001231,21567.467506626344,250251.3916712348,250314.58160614522
starlink,53.1591449016088,0.0001185,21567.616022597555,250253.75043479388,250314.5793678755
starlink,53.159644902031125,0.0001307,21567.393214171458,250248.85171896988,250315.94274680657
starlink,53.15984490220006,0.0001281,21567.382262737334,250249.43216289816,250315.18853440948
starlink,53.15934490177773,0.00014,21567.495399903673,250247.27536320256,250319.14050142362
starlink,53.1591449016088,0.0001053,21567.523575146897,250256.405014106,250310.45791157207
starlink,53.1591449016088,0.0001161,21567.474032434635,250253.24006517886,250312.8367582981
starlink,53.159644902031125,0.0001096,21510.821288695126,249805.30136296092,249861.46289792392
starlink,53.15924490169326,0.0001205,21567.554851303503,250252.751862202,250314.6073269843
starlink,53.16034490262239,0.0001546,21567.456089994983,250243.21628934174,250322.57583840468
starlink,53.15984490220006,0.0001223,21567.541066668095,250252.18052312077,250314.95994319976
starlink,53.16004490236899,0.0001211,21567.32823864396,250250.80023152503,250312.96325488327
starlink,53.1591449016088,0.0001205,21567.523828851274,250252.50577288857,250314.3611783562
starlink,53.16004490236899,0.0001235,21510.87878762986,249802.19654088726,249865.4808650469
starlink,53.15924490169326,0.0001121,21510.99158514072,249806.0129272783,249863.45582232508
starlink,53.16114490329812,0.0001255,21567.40823893702,250250.30553844504,250314.72732806977
starlink,53.15804490067966,0.0001138,21510.79683666876,249804.03113486315,249862.34480124473
starlink,53.15954490194667,0.0001249,21567.56421020711,250251.6967910844,250315.81089719466
starlink,53.15994490228453,0.0001215,21511.07242992661,249804.2463989308,249866.5062493776
starlink,53.15924490169326,0.0001019,21567.441163824813,250256.6239125653,250308.9313790495
starlink,53.159644902031125,0.0001189,21567.768318075454,250254.85587110466,250315.8904212388
starlink,53.158744901270936,0.0001182,21567.589566675033,250253.6175683962,250314.29245456087
starlink,53.160444902706864,0.000128,21567.53824772642,250250.69519074625,250316.40054700064
starlink,53.159644902031125,0.0001075,21567.50061492563,250255.65822181015,250310.84039041097
starlink,53.16024490253793,0.0001237,21567.373044936532,250250.48834700746,250313.9860896953
starlink,53.161044903213664,0.000138,21567.56175772255,250248.31506782948,250319.1537065203
starlink,53.160444902706864,0.0001243,21567.459218996453,250251.01793560796,250314.82384054075
starlink,53.161044903213664,0.0001199,21567.54113714165,250252.79706992957,250314.34451460553
starlink,53.159044901524325,0.0001172,21567.5713844324,250253.72999715208,250313.89152559455
starlink,53.159444901862194,8.18e-05,21567.524716816635,250262.44561452977,250304.43542619894
starlink,53.161944903973854,0.0001197,21567.64741178108,250253.69143849306,250315.13642038775
starlink,53.16034490262239,0.0001367,21567.46674551721,250247.89504431837,250318.0661564145
starlink,53.15924490169326,0.0001139,21567.47785207804,250253.83501947127,250312.30241092457
starlink,53.160644902875795,0.0001101,21567.42164284967,250254.36443984907,250310.88110898394
starlink,53.159044901524325,0.000115,21567.562828922637,250254.22678518688,250313.2589860506
starlink,53.15934490177773,0.000105,21567.433129917405,250255.76453313438,250309.6632830551
starlink,53.16224490422725,0.0001247,21567.436033399037,250250.73134922632,250314.74253701995
starlink,53.16114490329812,0.0001456,21567.499811530197,250245.87305533732,250320.6128092792
starlink,53.160444902706864,0.0001044,21567.51300413656,250256.5521522127,250310.1430415909
starlink,53.1579449005952,0.0001475,21435.6525682153,249198.45046192192,249273.85663721903
starlink,53.15784490051074,0.0001158,21435.188599112316,249202.86537666767,249262.06476037757
starlink,53.15984490220006,0.0001254,21435.290677552868,249201.2229241941,249265.33023235993
starlink,53.158744901270936,0.0001111,21435.34305369314,249205.29450189878,249262.09142007472
starlink,53.159444901862194,0.0001267,21435.41514439731,249201.87999695094,249266.65214517337
starlink,53.15704489983499,0.0001199,21435.03669449313,249200.609895055,249261.90499499033
starlink,53.158744901270936,0.0001202,21435.453041636327,249203.84271746496,249265.29197865544
starlink,53.1597449021156,0.000137,21567.48494167805,250247.96238700647,250318.28753524585
starlink,53.16014490245346,0.0001065,21435.472505443064,249207.49932724462,249261.9448370481
starlink,53.16014490245346,0.0001217,21567.53867056763,250252.31551273228,250314.78693430006
starlink,53.16054490279132,0.0001494,21567.532257477807,250245.15511662856,250321.84557293158
starlink,53.159644902031125,0.0001319,21567.500840440152,250249.39747622874,250317.10471426763
starlink,53.1591449016088,0.0001225,21567.555640608316,250252.24480008354,250315.12691311844
starlink,53.1591449016088,0.0001289,21567.49751410146,250250.14107360767,250316.30833733676
starlink,53.15934490177773,0.000133,21567.576500827807,250249.7153264316,250317.98737889138
starlink,53.159444901862194,0.0001299,21567.333397207323,250248.58254523386,250315.26279314328
starlink,53.15784490051074,9.39e-05,21567.537416138766,250259.44075268434,250307.6417901351
starlink,53.156344899243734,8.72e-05,21567.426533661066,250260.2807664182,250305.0423857971
starlink,53.1588449013554,9.63e-05,21567.33159311931,250257.19200709942,250306.6247054489
starlink,53.16004490236899,0.0001115,21567.346293626528,250253.40739143535,250310.64257700683
starlink,53.16094490312919,0.0001248,21567.349760863173,250250.02131733554,250314.08366643754
starlink,53.16014490245346,0.0001151,21566.93430646355,250249.21524008422,250308.297625415
starlink,53.160844903044726,0.0001288,21567.496020068316,250250.1548882241,250316.27081665487
starlink,53.161444903551526,0.0001386,21567.35332676219,250246.50769510175,250317.65386949462
starlink,53.16074490296026,0.0001262,21567.438105301462,250250.3627936671,250315.14396782036
starlink,53.16214490414279,0.0001636,21567.518501060644,250241.40140357913,250325.38101078212
starlink,53.15954490194667,0.0001293,21567.47969847441,250249.89708565798,250316.26964181586
starlink,53.16174490380493,9.63e-05,21567.60332318285,250259.3475928997,250308.78070645494
starlink,53.16024490253793,0.0001372,21567.44178398633,250247.56870654513,250317.9964252812
starlink,53.160644902875795,0.0001275,21567.517274823487,250250.6571525937,250316.10580487078
starlink,53.16024490253793,0.0001125,21567.480783760977,250254.21760110074,250311.96634679486
starlink,53.16074490296026,0.0001323,21567.467407964043,250249.02960751558,250316.94210437304
starlink,53.16024490253793,0.0001306,21567.708724549477,250251.38018309546,250318.42053266897
starlink,53.160844903044726,0.0001331,21567.423813411224,250248.4784635785,250316.80152594513
starlink,53.160444902706864,0.0001577,21567.302713657726,250241.20400667907,250322.15446951074
starlink,53.161044903213664,0.0001412,21567.402460178564,250246.23012849834,250318.71104539212
starlink,53.161344903467054,0.0001334,21567.525957149322,250249.21172316154,250317.68899811772
starlink,53.16004490236899,0.0001306,21567.366688323138,250248.66696715174,250315.7066079407
starlink,53.16014490245346,0.0001265,21567.45479329194,250250.4181743175,250315.35337841892
starlink,53.16024490253793,0.0001248,21567.43102982681,250250.66599182316,250314.728501856
starlink,53.15954490194667,0.0001223,21567.315821456472,250250.39373868826,250313.17272166637
starlink,53.16094490312919,0.000139,21567.382572816397,250246.6370252151,250317.98859217588
starlink,53.161344903467054,0.0001321,21567.49514619997,250249.3009742322,250317.11086483617
starlink,53.16024490253793,0.0001315,21567.316582554955,250248.03850614172,250315.54003071928
starlink,53.16174490380493,0.0001651,21435.286667906745,249191.04328565826,249275.4461186589
starlink,53.160644902875795,0.0001316,21567.40702680694,250248.73029401508,250316.28333940927
starlink,53.16344490524086,0.0001646,21567.37868273425,250240.03566395058,250324.5282287673
starlink,53.16244490439619,0.0001245,21567.35500400364,250250.13990714407,250314.04827057218
starlink,53.16224490422725,0.0001292,21567.35310125076,250248.91851097508,250315.23947538694
starlink,53.16264490456512,0.0001179,21567.469508061728,250252.7421850496,250313.26284944316
starlink,53.16284490473405,0.0001277,21567.412396826123,250249.77386808983,250315.32497241173
starlink,53.16124490338259,0.0001077,21567.397935835677,250254.79236383524,250310.07702146805
starlink,53.16304490490299,0.0001452,21567.460543889236,250245.66423198517,250320.19856646348
starlink,53.161444903551526,0.0001169,21567.39944394976,250252.4430512005,250312.45026362903
starlink,53.16204490405833,0.000117,21567.38666022306,250252.31597613022,250312.37449691555
starlink,53.161944903973854,0.0001242,21567.16127729442,250248.6801438843,250312.434129477
starlink,53.160844903044726,0.000107,21567.34591307623,250254.55934273725,250309.4845874378
starlink,53.161544903635985,0.0001281,21567.400444661092,250249.57639241708,250315.33280088473
starlink,53.16204490405833,0.0001229,21567.513694775585,250251.8093958479,250314.89675643406
starlink,53.16184490388939,0.000118,21567.486492088217,250252.85124723584,250313.42327562955
starlink,53.16244490439619,0.0001252,21567.718929283157,250252.84711242924,250317.1155229512
starlink,53.163744905494255,0.000153,21567.694770578444,250245.52024645868,250324.0590600926
starlink,53.161944903973854,0.000134,21567.51788089471,250248.9936612832,250317.77891280813
starlink,53.161044903213664,0.0001404,21567.444321011113,250246.76751692285,250318.83787031926
starlink,53.16204490405833,0.0001332,21567.4644199063,250248.774909777,250317.14939009378
starlink,53.15984490220006,0.0001311,21567.512891379174,250249.6983997795,250316.99500488487
starlink,53.16014490245346,0.0001321,21567.406279796607,250248.59603806946,250316.40574240466
starlink,53.15934490177773,0.0001216,21567.431551325775,250251.4914429096,250313.91132548626
starlink,53.15954490194667,0.0001248,21567.356413450434,250250.07408970478,250314.1364519804
starlink,53.16034490262239,0.0001094,21567.575359152594,250255.7634895529,250311.92110064704
starlink,53.159644902031125,0.0001393,21567.445293537436,250247.0575583535,250318.5632601335
starlink,53.16114490329812,0.0001341,21567.405293179276,250248.07489069793,250316.91123493738
starlink,53.1591449016088,0.0001313,21567.372918086116,250248.53672295678,250315.93570098607
starlink,53.15924490169326,0.0001246,21567.517246634132,250251.40124698536,250315.3612631941
starlink,53.161344903467054,0.0001585,21567.223348390766,250240.36912569954,250321.730044418
starlink,53.15864490118646,0.000133,21567.381896280265,250248.1716204422,250316.44326222158
starlink,53.159644902031125,0.0001191,21567.426561850185,250252.09351492822,250313.23008456893
starlink,53.15984490220006,0.0001107,21567.413355255027,250254.1447003713,250310.96934769646
starlink,53.159644902031125,0.0001061,21567.443249822805,250255.56248499092,250310.02590551914
starlink,53.15954490194667,9.11e-05,21567.423348290857,250259.25452072016,250306.01808865488
starlink,53.159644902031125,0.0001205,21567.333481773956,250250.995819344,250312.850860869
starlink,53.159644902031125,0.0001362,21567.4921158506,250248.22462503953,250318.13913098312
starlink,53.16114490329812,0.0001293,21567.477711131763,250249.88132094868,250316.2538730293
starlink,53.160644902875795,0.0001222,21567.424644990115,250251.282661154,250314.01052318115
starlink,53.16074490296026,0.0001262,21567.27073351452,250249.03510071913,250313.81593972043
starlink,53.15994490228453,0.000157,21567.366096354897,250241.88644252054,250322.47773969715
starlink,53.16014490245346,0.000123,21567.39906339759,250250.87440370134,250314.01287283635
starlink,53.15784490051074,0.0001261,21567.390959048982,250250.0144678278,250314.74421549778
starlink,53.15954490194667,0.0001299,21567.379598876654,250248.949043093,250315.62938623095
starlink,53.16014490245346,0.0001092,21567.4436585657,250254.7700789723,250310.82479713278
starlink,53.16124490338259,0.0001097,21567.44110744649,250254.6215112664,250310.93288578375
starlink,53.16034490262239,0.0001194,21567.479923988496,250252.43981930436,250313.73048643887
starlink,53.16014490245346,0.0001232,21567.390987238006,250250.7590065406,250314.00012406553
starlink,53.16054490279132,0.0001135,21567.494948874868,250254.07330734533,250312.33540073372
starlink,53.15994490228453,0.0001376,21567.416202353153,250247.26311599105,250317.89610750016
starlink,53.15714489991947,0.0001266,21567.643521603397,250251.889608776,250316.8765241684
starlink,53.15954490194667,0.0001095,21567.70865407483,250256.7952112398,250313.0043862957
starlink,53.159444901862194,0.0001043,21567.543941989363,250256.82324058333,250310.36284889246
starlink,53.1597449021156,0.0001254,21567.527296145003,250251.2756364579,250315.64633087258
starlink,53.158544901102,0.0001403,21567.517091592657,250247.37043343854,250319.38961667355
starlink,53.159444901862194,0.0001454,21567.649681052044,250247.1132152398,250321.75065044587
starlink,53.16034490262239,0.0001017,21567.527592133545,250257.3608610923,250309.56580273405
starlink,53.159644902031125,0.0001985,21567.295948348477,250230.6786291287,250332.57250047792
starlink,53.15994490228453,0.0001051,21567.47707687355,250256.08748737306,250310.03764272423
starlink,53.1597449021156,0.0001207,21567.467732140172,250252.0094465198,250313.9674091263
starlink,53.15934490177773,0.0001274,21567.571187105903,250251.11048137787,250316.507910361
starlink,53.160444902706864,0.0001114,21567.034979783897,250250.96348735472,250308.1467906397
starlink,53.158744901270936,0.000131,21435.387577790363,249200.56174268117,249267.53209897445
starlink,53.159444901862194,0.0001186,21435.417260624614,249203.9672779847,249264.59851148727
starlink,53.15894490143987,0.000109,21435.393174641194,249206.22969696406,249261.9531328925
starlink,53.15994490228453,6.43e-05,21435.66518232943,249219.8178328916,249252.68982593407
starlink,53.15934490177773,0.0001016,21435.3812430498,249208.02638176247,249259.96673946362
starlink,53.15724490000394,9.73e-05,21435.360220091454,249208.9584002832,249258.70046229052
starlink,53.15924490169326,8.83e-05,21567.372185172637,250259.56729898782,250304.893495676
starlink,53.16124490338259,0.0001422,21567.489155975298,250246.66117887522,250319.65561232294
starlink,53.16004490236899,8.85e-05,21567.48823982358,250260.4366153597,250305.86563910922
starlink,53.1582449008486,0.0001096,21567.349211179244,250253.91818963952,250310.17807218985
starlink,53.161444903551526,0.0001436,21567.410169888713,250245.6753002798,250319.38820499912
starlink,53.16034490262239,0.0001284,21567.355497309996,250249.142845969,250315.05315913606
starlink,53.16304490490299,0.000127,21435.1359174388,249199.5837799865,249264.5087317355
starlink,53.162544904480654,0.0001426,21435.159807933072,249195.78616264096,249268.68620200013
starlink,53.16174490380493,0.0001211,21435.34702159298,249202.76992536298,249264.67908503814
starlink,53.162544904480654,0.0001182,21435.28638945915,249203.0292396775,249263.45573740176
starlink,53.162544904480654,0.0001197,21435.3670699515,249203.28714413877,249264.4806291412
starlink,53.159044901524325,0.0001047,21435.500824091945,249208.18453512553,249261.70988627145
starlink,53.16114490329812,0.0001311,21434.821392074347,249196.0356624782,249263.05596099002
starlink,53.15954490194667,0.0001245,21435.309667702804,249201.60392452104,249265.25116998033
starlink,53.16114490329812,9.58e-05,21435.40452149947,249209.6939736897,249258.66926768818
starlink,53.15994490228453,9.68e-05,21435.341257696848,249208.93547258613,249258.42189357916
starlink,53.16074490296026,0.0001058,21435.52117903722,249208.06516213386,249262.1528960044
starlink,53.159444901862194,9.49e-05,21435.470779038176,249210.45071148808,249258.9660035343
starlink,53.16054490279132,0.0001202,21435.50554387404,249204.26005140724,249265.70941293685
starlink,53.160444902706864,0.0001038,21435.682293552127,249209.85708672617,249262.9226340612
starlink,53.16094490312919,0.0001113,21435.484047302234,249206.3641318403,249263.26354420063
starlink,53.158744901270936,0.0001164,21435.485383875388,249205.07113078772,249264.57779632282
starlink,53.16094490312919,9.6e-05,21435.462481160503,249210.1035770728,249259.1812044118
starlink,53.16024490253793,0.0001394,21435.45617422086,249198.95985623915,249270.22464695884
starlink,53.16054490279132,0.0001076,21435.519174170855,249207.58912190647,249262.5970595396
starlink,53.161344903467054,0.0002027,21435.32244848248,249181.71669563526,249285.3416095537
starlink,53.16124490338259,0.0001531,21435.379600194618,249194.84930549192,249273.11769483966
starlink,53.16014490245346,7.56e-05,21435.443086984887,249215.1639060795,249253.81251429688
starlink,53.160844903044726,0.0001075,21435.449268613505,249207.05900537377,249262.0157009047
starlink,53.160844903044726,0.0001072,21435.707132023268,249209.18543771142,249263.9892052331
starlink,53.159444901862194,0.0001143,21435.402015443848,249204.94522785538,249263.37816801952
starlink,53.160444902706864,0.0001244,21435.405078400803,249202.38789202322,249265.984203912
starlink,53.15844490101753,0.0001104,21435.418249125665,249206.0711562643,249262.51035006263
starlink,53.158744901270936,0.0001248,21435.402001521317,249202.2611894894,249266.06198502157
starlink,53.159044901524325,0.0001275,21435.608975844683,249203.21623785343,249268.39775863796
starlink,53.16124490338259,0.0001623,21435.49103646787,249193.3834320212,249276.35536942864
starlink,53.1573449000884,0.0001367,21435.841823255378,249202.71542912885,249272.60075005054
starlink,53.159644902031125,8.1e-05,21390.30606117763,248854.8545263629,248896.20559823298
starlink,53.158144900764135,7.98e-05,21435.690633368697,249216.05812674176,249256.85419394492
starlink,53.159444901862194,0.0001167,21435.448795245426,249204.70360726953,249264.3635726094
starlink,53.15834490093306,0.0001236,21435.550723014247,249203.75008929052,249266.93770790225
starlink,43.000436320914744,6.17e-05,21420.38926467516,249099.03482585537,249130.56263721889
starlink,43.00093632133707,0.0001113,21420.38641455346,249086.33972224445,249143.21241419722
starlink,42.99963632023901,0.0001815,21420.33851871929,249068.02334497418,249160.76708443713
starlink,43.00723632665846,0.000143,21420.303246945856,249077.57937139983,249150.65011621657
starlink,43.0038363237866,0.0001629,21420.43695218981,249073.55808957378,249156.79776694282
starlink,43.00713632657399,0.0001403,21420.501671299317,249079.8467895649,249151.5383196957
starlink,43.004336324208936,0.0001717,21419.78308171802,249066.11123721368,249153.84580903855
starlink,43.00753632691186,0.0001195,21420.341591275806,249083.8883026275,249144.95099092313
starlink,43.00393632387107,0.0001317,21420.285826597647,249080.32792893384,249147.6245154708
starlink,43.00113632150601,0.0001391,21419.936994607826,249075.66385444373,249146.74095055208
starlink,42.99943632007008,9.64e-05,21420.25921647959,249089.1352200034,249138.39403222332
starlink,43.00363632361767,0.0001353,21420.43588165144,249080.60118984143,249149.73764148526
starlink,43.00513632488466,0.0001793,21420.49123001588,249069.79952461546,249161.4195329925
starlink,43.000836321252606,0.0001627,21420.10632775644,249070.98058447603,249154.117209087
